Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF)
Feb-03,1013,Temple Fork,7406,9.9,7.8,28,,,
Mar-03,1013,Temple Fork,7406,14,12.1,47,33,,
Apr-03,1013,Temple Fork,7406,17.3,14,43,39,,
May-03,1013,Temple Fork,7406,18.5,1.8,9,49,,
Jun-03,1013,Temple Fork,7406,21.3,0,0,56,,
Jul-03,1013,Temple Fork,7406,21.8,0,0,70,,
Aug-03,1013,Temple Fork,7406,22.2,0,0,64,,
Sep-03,1013,Temple Fork,7406,23.5,0,0,54,,
Oct-03,1013,Temple Fork,7406,0,0,0,47,,
Nov-03,1013,Temple Fork,7406,1.8,0.9,8,27,,
Dec-03,1013,Temple Fork,7406,5.2,3.8,16,27,,
Jan-04,1013,Temple Fork,7406,9.8,8.4,45,,,
Feb-04,1013,Temple Fork,7406,12.1,10.8,42,24,,
Mar-04,1013,Temple Fork,7406,14.9,13.7,50,38,,
Apr-04,1013,Temple Fork,7406,16.2,10.7,29,40,,
May-04,1013,Temple Fork,7406,19.1,0,0,47,,
Jun-04,1013,Temple Fork,7406,21.8,0,0,56,,
Jul-04,1013,Temple Fork,7406,23,0,0,63,,
Aug-04,1013,Temple Fork,7406,23.4,0,0,60,,
Sep-04,1013,Temple Fork,7406,25.1,0,0,52,,
Oct-04,1013,Temple Fork,7406,0,0,0,42,,
Nov-04,1013,Temple Fork,7406,6.7,2.9,17,30,,
Dec-04,1013,Temple Fork,7406,8.4,3.8,20,27,,
Jan-05,1013,Temple Fork,7406,12.4,8.4,43,29,,
Feb-05,1013,Temple Fork,7406,18.1,13.7,50,27,,
Mar-05,1013,Temple Fork,7406,20.8,16.4,56,32,,
Apr-05,1013,Temple Fork,7406,23.5,19,60,39,,
May-05,1013,Temple Fork,7406,28.6,13,33,47,,
Jun-05,1013,Temple Fork,7406,31.2,0,0,52,,
Jul-05,1013,Temple Fork,7406,33.6,0,0,67,,
Aug-05,1013,Temple Fork,7406,33.7,0,0,62,,
Sep-05,1013,Temple Fork,7406,34.3,0,0,53,,
Oct-05,1013,Temple Fork,7406,0,0,0,44,,
Nov-05,1013,Temple Fork,7406,2.1,0,0,32,,
Dec-05,1013,Temple Fork,7406,6,3.3,17,24,,
Jan-06,1013,Temple Fork,7406,12.9,10.2,44,25,,
Feb-06,1013,Temple Fork,7406,18.6,16.5,63,23,,
Mar-06,1013,Temple Fork,7406,21.8,19.7,62,29,,
Apr-06,1013,Temple Fork,7406,25.5,23.4,63,41,,
May-06,1013,Temple Fork,7406,27.6,11.6,26,50,,
Jun-06,1013,Temple Fork,7406,28.2,0,0,60,,
Jul-06,1013,Temple Fork,7406,28.6,0,0,68,,
Aug-06,1013,Temple Fork,7406,28.8,0,0,62,,
Sep-06,1013,Temple Fork,7406,30,0,0,51,,
Oct-06,1013,Temple Fork,7406,0,0,0,40,,
Nov-06,1013,Temple Fork,7406,2.9,0.4,5,31,,
Dec-06,1013,Temple Fork,7406,6.3,3,17,25,,
Jan-07,1013,Temple Fork,7406,8.5,5,25,19,,
Feb-07,1013,Temple Fork,7406,9.4,5.8,29,28,,
Mar-07,1013,Temple Fork,7406,13.2,10.2,52,37,,
Apr-07,1013,Temple Fork,7406,15.2,10.2,36,41,,
May-07,1013,Temple Fork,7406,16.3,0,0,51,,
Jun-07,1013,Temple Fork,7406,17.3,0,0,60,,
Jul-07,1013,Temple Fork,7406,18.2,0,0,69,,
Aug-07,1013,Temple Fork,7406,18.4,0,0,65,,
Sep-07,1013,Temple Fork,7406,19.4,0,0,53,,
Oct-07,1013,Temple Fork,7406,0,0,0,42,,
Nov-07,1013,Temple Fork,7406,1.5,0,0,34,,
Dec-07,1013,Temple Fork,7406,2.3,0.6,4,21,,
Jan-08,1013,Temple Fork,7406,6.6,5.3,34,20,,
Feb-08,1013,Temple Fork,7406,11.7,11.4,52,25,,
Mar-08,1013,Temple Fork,7406,14.9,15.7,54,28,,
Apr-08,1013,Temple Fork,7406,18,19.2,62,34,,
May-08,1013,Temple Fork,7406,19,13.5,35,45,,
Jun-08,1013,Temple Fork,7406,21.4,0,0,56,,
Jul-08,1013,Temple Fork,7406,22.7,0,0,67,,
Aug-08,1013,Temple Fork,7406,22.8,0,0,64,,
Sep-08,1013,Temple Fork,7406,24,0,0,54,,
Oct-08,1013,Temple Fork,7406,0,0,0,43,,
Nov-08,1013,Temple Fork,7406,1.7,0,0,35,,
Dec-08,1013,Temple Fork,7406,4.1,1.3,5,23,,
Jan-09,1013,Temple Fork,7406,8.9,6.4,30,27,,
Feb-09,1013,Temple Fork,7406,13,11.6,45,27,,
Mar-09,1013,Temple Fork,7406,15.7,14.8,51,31,,
Apr-09,1013,Temple Fork,7406,20.4,19.5,64,38,,
May-09,1013,Temple Fork,7406,23.4,11.8,28,49,,
Jun-09,1013,Temple Fork,7406,25.1,0,0,52,,
Jul-09,1013,Temple Fork,7406,29.4,0,0,64,,
Aug-09,1013,Temple Fork,7406,29.4,0,0,61,,
Sep-09,1013,Temple Fork,7406,30.4,0,0,58,,
Oct-09,1013,Temple Fork,7406,0,0,0,37,,
Nov-09,1013,Temple Fork,7406,2.7,0.4,3,34,,
Dec-09,1013,Temple Fork,7406,3.6,1,7,19,,
Jan-10,1013,Temple Fork,7406,5.9,3.6,24,27,,
Feb-10,1013,Temple Fork,7406,10,8.4,49,25,,
Mar-10,1013,Temple Fork,7406,11.8,10.3,40,32,,
Apr-10,1013,Temple Fork,7406,13.5,11.8,43,37,,
May-10,1013,Temple Fork,7406,17.6,5.9,21,40,,
Jun-10,1013,Temple Fork,7406,20.8,0,0,54,,
Jul-10,1013,Temple Fork,7406,23.4,0,0,64,,
Aug-10,1013,Temple Fork,7406,23.6,0,0,61,,
Sep-10,1013,Temple Fork,7406,25,0,0,56,,
Oct-10,1013,Temple Fork,7406,0,0,0,45,,
Nov-10,1013,Temple Fork,7406,3.6,0.7,2,29,,
Dec-10,1013,Temple Fork,7406,7.8,4.8,23,27,,
Jan-11,1013,Temple Fork,7406,14.3,11.2,45,23,,
Feb-11,1013,Temple Fork,7406,17.6,14.1,47,22,,
Mar-11,1013,Temple Fork,7406,20.7,18.8,67,31,,
Apr-11,1013,Temple Fork,7406,26.6,25.2,71,33,,
May-11,1013,Temple Fork,7406,32.9,28.2,,41,,
Jun-11,1013,Temple Fork,7406,37.6,7.6,,53,,
Jul-11,1013,Temple Fork,7406,38.6,0,0,64,,
Aug-11,1013,Temple Fork,7406,39.7,0,0,65,,
Sep-11,1013,Temple Fork,7406,40.5,0,0,56,,
Oct-11,1013,Temple Fork,7406,0,0,0,43,,
Nov-11,1013,Temple Fork,7406,1.8,0,0,29,,
Dec-11,1013,Temple Fork,7406,4.9,3.2,16,23,,
Jan-12,1013,Temple Fork,7406,5.8,4.2,21,26,,
Feb-12,1013,Temple Fork,7406,9.9,9.1,42,25,,
Mar-12,1013,Temple Fork,7406,13.5,13,56,36,,
Apr-12,1013,Temple Fork,7406,15.4,12.7,37,42,,
May-12,1013,Temple Fork,7406,16.8,0,0,48,,
Jun-12,1013,Temple Fork,7406,18.6,0,0,59,,
Jul-12,1013,Temple Fork,7406,18.6,0,0,67,,
Aug-12,1013,Temple Fork,7406,19.7,0,0,67,,
Sep-12,1013,Temple Fork,7406,20.2,0,0,57,,
Oct-12,1013,Temple Fork,7406,0,0,0,43,,
Nov-12,1013,Temple Fork,7406,3.3,1.6,4,36,,
Dec-12,1013,Temple Fork,7406,5.3,2.8,8,24,,
Jan-13,1013,Temple Fork,7406,9.5,6.5,28,22,,
Feb-13,1013,Temple Fork,7406,12.1,9.4,41,23,41,7
Mar-13,1013,Temple Fork,7406,13.7,10.8,41,33,58,6
Apr-13,1013,Temple Fork,7406,15.4,11.1,34,36,62,13
May-13,1013,Temple Fork,7406,18.4,4,11,48,76,22
Jun-13,1013,Temple Fork,7406,19.7,0,0,60,89,35
Jul-13,1013,Temple Fork,7406,19.7,0,0,67,87,51
Aug-13,1013,Temple Fork,7406,20.1,0,0,66,86,48
Sep-13,1013,Temple Fork,7406,20.9,0,0,54,83,31
Oct-13,1013,Temple Fork,7406,0,0,0,40,65,26
Nov-13,1013,Temple Fork,7406,1.2,0.4,2,33,59,13
Dec-13,1013,Temple Fork,7406,2.7,2.7,10,22,45,-8
Jan-14,1013,Temple Fork,7406,5.5,5.7,25,26,44,6
Feb-14,1013,Temple Fork,7406,9.1,9.7,38,29,47,5
Mar-14,1013,Temple Fork,7406,15.2,17,57,34,56,17
Apr-14,1013,Temple Fork,7406,19.4,20.9,57,38,62,18
May-14,1013,Temple Fork,7406,21.3,10,24,50,78,27
Jun-14,1013,Temple Fork,7406,22.7,0,0,55,79,32
Jul-14,1013,Temple Fork,7406,23.9,0,0,66,87,46
Aug-14,1013,Temple Fork,7406,24.9,0,0,58,82,40
Sep-14,1013,Temple Fork,7406,28.2,0,0,55,80,29
Oct-14,1013,Temple Fork,7406,0,0,0,46,66,27
Nov-14,1013,Temple Fork,7406,0.5,0,0,30,57,0
Dec-14,1013,Temple Fork,7406,4,4.4,19,28,53,-6
Jan-15,1013,Temple Fork,7406,7.7,8.4,35,30,59,11
Feb-15,1013,Temple Fork,7406,8.7,9.5,31,32,53,3
Mar-15,1013,Temple Fork,7406,10.6,11.3,36,39,64,12
Apr-15,1013,Temple Fork,7406,11.7,8.5,22,40,66,20
May-15,1013,Temple Fork,7406,12.9,0,0,46,74,32
Jun-15,1013,Temple Fork,7406,18.6,0,0,63,87,41
Jul-15,1013,Temple Fork,7406,19,0,0,61,85,39
Aug-15,1013,Temple Fork,7406,19.7,0,0,62,86,46
Sep-15,1013,Temple Fork,7406,21.5,0,0,57,78,34
Oct-15,1013,Temple Fork,7406,0,0,0,48,73,28
Nov-15,1013,Temple Fork,7406,1.1,0,0,28,55,7
Dec-15,1013,Temple Fork,7406,3,2.4,13,23,50,1
Jan-16,1013,Temple Fork,7406,6.8,6.8,31,25,42,5
Feb-16,1013,Temple Fork,7406,11.4,11.4,48,30,54,5
Mar-16,1013,Temple Fork,7406,13.8,13.7,44,34,58,17
Apr-16,1013,Temple Fork,7406,19.1,18.8,56,41,69,23
May-16,1013,Temple Fork,7406,21.1,6.3,15,46,72,26
Jun-16,1013,Temple Fork,7406,24.3,0,0,62,86,41
Jul-16,1013,Temple Fork,7406,24.6,0,0,66,86,36
Aug-16,1013,Temple Fork,7406,24.6,0,0,64,86,44
Sep-16,1013,Temple Fork,7406,24.9,0,0,53,79,34
Oct-16,1013,Temple Fork,7406,0,0,0,45,65,26
Nov-16,1013,Temple Fork,7406,4.1,0,0,37,60,16
Dec-16,1013,Temple Fork,7406,6.2,2.1,11,21,41,-1
Jan-17,1013,Temple Fork,7406,11.3,7.8,31,22,42,-3
Feb-17,1013,Temple Fork,7406,19.8,16.3,58,30,49,8
Mar-17,1013,Temple Fork,7406,25.8,21.3,66,38,63,14
Apr-17,1013,Temple Fork,7406,29.9,21.5,52,37,63,19
May-17,1013,Temple Fork,7406,33.9,15.4,33,48,76,21
Jun-17,1013,Temple Fork,7406,35.5,0,0,59,82,34
Jul-17,1013,Temple Fork,7406,36.5,0,0,68,87,51
Aug-17,1013,Temple Fork,7406,36.9,0,0,64,85,46
Sep-17,1013,Temple Fork,7406,37.1,0,0,52,87,30
Oct-17,1013,Temple Fork,7406,0,0,0,40,63,23
Nov-17,1013,Temple Fork,7406,0.2,0,0,36,58,17
Dec-17,1013,Temple Fork,7406,4,2.4,5,27,50,7
Jan-18,1013,Temple Fork,7406,6.3,4.8,18,30,48,13
Feb-18,1013,Temple Fork,7406,8.4,7,26,25,45,1
Mar-18,1013,Temple Fork,7406,11.3,10.1,39,31,55,15
Jul-88,814,Thaynes Canyon,9230,25.9,0,,,,
Aug-88,814,Thaynes Canyon,9230,25.9,0,,,,
Sep-88,814,Thaynes Canyon,9230,26.4,0,,,,
Oct-88,814,Thaynes Canyon,9230,0,0,,,,
Nov-88,814,Thaynes Canyon,9230,0.4,0,,,,
Dec-88,814,Thaynes Canyon,9230,6.4,5.2,,,,
Jan-89,814,Thaynes Canyon,9230,11.1,10.1,,,,
Feb-89,814,Thaynes Canyon,9230,13.7,12.5,,,,
Mar-89,814,Thaynes Canyon,9230,17.6,18.5,,,,
Apr-89,814,Thaynes Canyon,9230,22.1,23.6,,,,
May-89,814,Thaynes Canyon,9230,25.1,15.2,,,,
Jun-89,814,Thaynes Canyon,9230,26.4,0,,,,
Jul-89,814,Thaynes Canyon,9230,27.9,0,,,,
Aug-89,814,Thaynes Canyon,9230,29.1,0,,,,
Sep-89,814,Thaynes Canyon,9230,30.8,0,,,,
Oct-89,814,Thaynes Canyon,9230,0,0,,,,
Nov-89,814,Thaynes Canyon,9230,2.2,0.9,,,,
Dec-89,814,Thaynes Canyon,9230,5.5,4.1,,,,
Jan-90,814,Thaynes Canyon,9230,6.5,5.6,,,,
Feb-90,814,Thaynes Canyon,9230,11.2,11.9,,,,
Mar-90,814,Thaynes Canyon,9230,14.6,16.1,,,,
Apr-90,814,Thaynes Canyon,9230,18.4,20.5,,,,
May-90,814,Thaynes Canyon,9230,20.9,13,,,,
Jun-90,814,Thaynes Canyon,9230,23.3,0.2,,,,
Jul-90,814,Thaynes Canyon,9230,24.4,0,,,,
Aug-90,814,Thaynes Canyon,9230,26,0,,,,
Sep-90,814,Thaynes Canyon,9230,27.2,0,,,,
Oct-90,814,Thaynes Canyon,9230,0,0,,,,
Nov-90,814,Thaynes Canyon,9230,2,0,,,,
Dec-90,814,Thaynes Canyon,9230,5.7,3,,,,
Jan-91,814,Thaynes Canyon,9230,9.2,6.2,,,,
Feb-91,814,Thaynes Canyon,9230,11.6,9.2,,,,
Mar-91,814,Thaynes Canyon,9230,13.7,12,,,,
Apr-91,814,Thaynes Canyon,9230,19,19,,,,
May-91,814,Thaynes Canyon,9230,23.3,20.5,,,,
Jun-91,814,Thaynes Canyon,9230,26.5,5.4,,,,
Jul-91,814,Thaynes Canyon,9230,27.4,0,,,,
Aug-91,814,Thaynes Canyon,9230,28.1,0,,,,
Sep-91,814,Thaynes Canyon,9230,32,0,,,,
Oct-91,814,Thaynes Canyon,9230,0,0,,,,
Nov-91,814,Thaynes Canyon,9230,3.3,1.7,,,,
Dec-91,814,Thaynes Canyon,9230,8.3,6.2,,,,
Jan-92,814,Thaynes Canyon,9230,9.5,7,,,,
Feb-92,814,Thaynes Canyon,9230,10.5,8,,,,
Mar-92,814,Thaynes Canyon,9230,14.5,12,,,,
Apr-92,814,Thaynes Canyon,9230,16.5,15.7,,,,
May-92,814,Thaynes Canyon,9230,18.2,4.3,,,,
Jun-92,814,Thaynes Canyon,9230,20.6,0,,,,
Jul-92,814,Thaynes Canyon,9230,22.7,0,,,,
Aug-92,814,Thaynes Canyon,9230,23.5,0,,,,
Sep-92,814,Thaynes Canyon,9230,24.6,0,,,,
Oct-92,814,Thaynes Canyon,9230,0,0,,,,
Nov-92,814,Thaynes Canyon,9230,2.5,1.4,,,,
Dec-92,814,Thaynes Canyon,9230,6.6,5.3,,,,
Jan-93,814,Thaynes Canyon,9230,11.6,10.1,,,,
Feb-93,814,Thaynes Canyon,9230,18.5,17.7,,,,
Mar-93,814,Thaynes Canyon,9230,24.9,25.6,,,,
Apr-93,814,Thaynes Canyon,9230,29.5,30.1,,,,
May-93,814,Thaynes Canyon,9230,33.9,31,,,,
Jun-93,814,Thaynes Canyon,9230,38.7,7.8,,,,
Jul-93,814,Thaynes Canyon,9230,42.6,0,,,,
Aug-93,814,Thaynes Canyon,9230,45.4,0,,,,
Sep-93,814,Thaynes Canyon,9230,46.6,0,,,,
Oct-93,814,Thaynes Canyon,9230,0,0,,,,
Nov-93,814,Thaynes Canyon,9230,4,1.3,,,,
Dec-93,814,Thaynes Canyon,9230,6.9,4.1,,,,
Jan-94,814,Thaynes Canyon,9230,8.2,5.7,,,,
Feb-94,814,Thaynes Canyon,9230,10.9,8.9,,,,
Mar-94,814,Thaynes Canyon,9230,17.1,15.7,,,,
Apr-94,814,Thaynes Canyon,9230,21.2,20.1,,,,
May-94,814,Thaynes Canyon,9230,25.4,17.2,,,,
Jun-94,814,Thaynes Canyon,9230,27.6,0,,,,
Jul-94,814,Thaynes Canyon,9230,27.6,0,,,,
Aug-94,814,Thaynes Canyon,9230,28.1,0,,,,
Sep-94,814,Thaynes Canyon,9230,31.1,0,,,,
Oct-94,814,Thaynes Canyon,9230,0,0,,,,
Nov-94,814,Thaynes Canyon,9230,5.7,1.4,,,,
Dec-94,814,Thaynes Canyon,9230,11.7,7.8,,,,
Jan-95,814,Thaynes Canyon,9230,14.7,10.8,,,,
Feb-95,814,Thaynes Canyon,9230,21.5,18.5,,,,
Mar-95,814,Thaynes Canyon,9230,25,22.3,,,,
Apr-95,814,Thaynes Canyon,9230,33.9,30.3,,,,
May-95,814,Thaynes Canyon,9230,38.5,34.2,,,,
Jun-95,814,Thaynes Canyon,9230,46.6,29.9,,,,
Jul-95,814,Thaynes Canyon,9230,49.6,0,,,,
Aug-95,814,Thaynes Canyon,9230,50.7,0,,,,
Sep-95,814,Thaynes Canyon,9230,52.7,0,,,,
Oct-95,814,Thaynes Canyon,9230,0,0,,,,
Nov-95,814,Thaynes Canyon,9230,1.6,0.7,,,,
Dec-95,814,Thaynes Canyon,9230,4.6,4.4,,,,
Jan-96,814,Thaynes Canyon,9230,8.7,9,,,,
Feb-96,814,Thaynes Canyon,9230,16.7,18,,,,
Mar-96,814,Thaynes Canyon,9230,22.1,24.1,,,,
Apr-96,814,Thaynes Canyon,9230,26.5,29.7,,,,
May-96,814,Thaynes Canyon,9230,31.3,32.5,,,,
Jun-96,814,Thaynes Canyon,9230,33.7,11.1,,,,
Jul-96,814,Thaynes Canyon,9230,34.2,0,,,,
Aug-96,814,Thaynes Canyon,9230,35,0,,,,
Sep-96,814,Thaynes Canyon,9230,35.4,0,,,,
Oct-96,814,Thaynes Canyon,9230,0,0,,,,
Nov-96,814,Thaynes Canyon,9230,2.8,2.3,,,,
Dec-96,814,Thaynes Canyon,9230,8,6.5,,,,
Jan-97,814,Thaynes Canyon,9230,17.2,16.6,,,,
Feb-97,814,Thaynes Canyon,9230,24.4,24.7,,,,
Mar-97,814,Thaynes Canyon,9230,27.3,28.5,,,,
Apr-97,814,Thaynes Canyon,9230,29.4,30,,,,
May-97,814,Thaynes Canyon,9230,33.7,29.7,,,,
Jun-97,814,Thaynes Canyon,9230,35.6,1.1,,,,
Jul-97,814,Thaynes Canyon,9230,37.4,0,,,,
Aug-97,814,Thaynes Canyon,9230,38.5,0,,,,
Sep-97,814,Thaynes Canyon,9230,40.6,0,,,,
Oct-97,814,Thaynes Canyon,9230,0,0,0,,,
Nov-97,814,Thaynes Canyon,9230,3.2,1.9,9,,,
Dec-97,814,Thaynes Canyon,9230,5.9,4.2,19,,,
Jan-98,814,Thaynes Canyon,9230,7.7,5.7,26,,,
Feb-98,814,Thaynes Canyon,9230,14,13.2,50,,,
Mar-98,814,Thaynes Canyon,9230,20.6,21,74,,,
Apr-98,814,Thaynes Canyon,9230,25.9,26,74,,,
May-98,814,Thaynes Canyon,9230,30,27.9,61,,,
Jun-98,814,Thaynes Canyon,9230,33.6,9.8,22,,,
Jul-98,814,Thaynes Canyon,9230,38.9,0,0,,,
Aug-98,814,Thaynes Canyon,9230,40,0,0,,,
Sep-98,814,Thaynes Canyon,9230,41.2,0,,,,
Oct-98,814,Thaynes Canyon,9230,0,0,0,,,
Nov-98,814,Thaynes Canyon,9230,4,1.7,7,,,
Dec-98,814,Thaynes Canyon,9230,7.4,4.4,19,,,
Jan-99,814,Thaynes Canyon,9230,9.6,5.9,28,,,
Feb-99,814,Thaynes Canyon,9230,14.2,11.6,49,,,
Mar-99,814,Thaynes Canyon,9230,19.1,18.2,59,,,
Apr-99,814,Thaynes Canyon,9230,21.6,21.9,54,,,
May-99,814,Thaynes Canyon,9230,28.8,26.7,65,,,
Jun-99,814,Thaynes Canyon,9230,34.1,9.6,24,,,
Jul-99,814,Thaynes Canyon,9230,35.3,0,0,,,
Aug-99,814,Thaynes Canyon,9230,37.1,0,0,,,
Sep-99,814,Thaynes Canyon,9230,40,0,,,,
Oct-99,814,Thaynes Canyon,9230,0,0,0,,,
Nov-99,814,Thaynes Canyon,9230,0.1,0,0,,,
Dec-99,814,Thaynes Canyon,9230,1.2,0.7,3,,,
Jan-00,814,Thaynes Canyon,9230,3.8,4,17,,,
Feb-00,814,Thaynes Canyon,9230,8.7,9.5,36,,,
Mar-00,814,Thaynes Canyon,9230,14.6,15.8,58,,,
Apr-00,814,Thaynes Canyon,9230,17.7,20.3,58,,,
May-00,814,Thaynes Canyon,9230,20,11.7,27,,,
Jun-00,814,Thaynes Canyon,9230,21,0,0,,,
Jul-00,814,Thaynes Canyon,9230,21,0,0,,,
Aug-00,814,Thaynes Canyon,9230,21.3,0,0,,,
Sep-00,814,Thaynes Canyon,9230,24,0,0,,,
Oct-00,814,Thaynes Canyon,9230,0,0,0,,,
Nov-00,814,Thaynes Canyon,9230,5.4,3.3,21,,,
Dec-00,814,Thaynes Canyon,9230,8.4,5.4,24,,,
Jan-01,814,Thaynes Canyon,9230,11.9,10,34,,,
Feb-01,814,Thaynes Canyon,9230,14.5,12.8,45,,,
Mar-01,814,Thaynes Canyon,9230,18.8,17.8,61,,,
Apr-01,814,Thaynes Canyon,9230,21.9,21.1,56,,,
May-01,814,Thaynes Canyon,9230,29.8,23.5,54,,,
Jun-01,814,Thaynes Canyon,9230,31.2,0,0,,,
Jul-01,814,Thaynes Canyon,9230,32.5,0,0,,,
Aug-01,814,Thaynes Canyon,9230,34,0,0,,,
Sep-01,814,Thaynes Canyon,9230,36.6,0,0,,,
Oct-01,814,Thaynes Canyon,9230,0,0,0,,,
Nov-01,814,Thaynes Canyon,9230,2.7,0,0,,,
Dec-01,814,Thaynes Canyon,9230,8.3,5.4,33,,,
Jan-02,814,Thaynes Canyon,9230,12.6,9.8,34,,,
Feb-02,814,Thaynes Canyon,9230,15.6,12.4,49,,,
Mar-02,814,Thaynes Canyon,9230,17.1,14.9,53,,,
Apr-02,814,Thaynes Canyon,9230,21.8,19.7,58,,,
May-02,814,Thaynes Canyon,9230,24.8,13.3,34,,,
Jun-02,814,Thaynes Canyon,9230,26.6,0,0,,,
Jul-02,814,Thaynes Canyon,9230,26.7,0,0,,,
Aug-02,814,Thaynes Canyon,9230,28.1,0,0,,,
Sep-02,814,Thaynes Canyon,9230,28.3,0,0,,,
Oct-02,814,Thaynes Canyon,9230,0,0.1,0,,,
Nov-02,814,Thaynes Canyon,9230,2.6,1.2,10,,,
Dec-02,814,Thaynes Canyon,9230,5.4,3.9,18,,,
Jan-03,814,Thaynes Canyon,9230,7.9,6.6,35,,,
Feb-03,814,Thaynes Canyon,9230,9.2,8.2,33,,,
Mar-03,814,Thaynes Canyon,9230,12.9,12.1,47,,,
Apr-03,814,Thaynes Canyon,9230,17.6,17.2,53,,,
May-03,814,Thaynes Canyon,9230,19.4,12.3,33,,,
Jun-03,814,Thaynes Canyon,9230,21.6,0,0,,,
Jul-03,814,Thaynes Canyon,9230,23.5,0,0,65,77,53
Aug-03,814,Thaynes Canyon,9230,24.2,0,0,60,76,43
Sep-03,814,Thaynes Canyon,9230,26,0,0,50,70,26
Oct-03,814,Thaynes Canyon,9230,0,0,0,46,67,14
Nov-03,814,Thaynes Canyon,9230,1.1,0.9,12,26,47,-1
Dec-03,814,Thaynes Canyon,9230,7.1,5.5,25,26,49,2
Jan-04,814,Thaynes Canyon,9230,12.8,11,50,24,46,0
Feb-04,814,Thaynes Canyon,9230,15.2,13,47,22,44,0
Mar-04,814,Thaynes Canyon,9230,20.2,19.2,74,36,64,12
Apr-04,814,Thaynes Canyon,9230,21.9,17.5,45,36,58,19
May-04,814,Thaynes Canyon,9230,25,14.5,34,44,62,25
Jun-04,814,Thaynes Canyon,9230,26.7,0,0,53,71,31
Jul-04,814,Thaynes Canyon,9230,27.9,0,0,59,74,47
Aug-04,814,Thaynes Canyon,9230,30,0,0,55,73,35
Sep-04,814,Thaynes Canyon,9230,32,0,0,49,70,27
Oct-04,814,Thaynes Canyon,9230,0,0,0,38,61,12
Nov-04,814,Thaynes Canyon,9230,11.4,10,47,29,54,1
Dec-04,814,Thaynes Canyon,9230,13.9,11,45,26,48,-4
Jan-05,814,Thaynes Canyon,9230,20.6,18.1,78,27,53,2
Feb-05,814,Thaynes Canyon,9230,30.1,28.1,86,26,45,6
Mar-05,814,Thaynes Canyon,9230,34.5,32.9,96,27,50,6
Apr-05,814,Thaynes Canyon,9230,43,42,118,34,55,12
May-05,814,Thaynes Canyon,9230,46.1,44.2,92,43,65,25
Jun-05,814,Thaynes Canyon,9230,50.6,20.6,46,48,72,26
Jul-05,814,Thaynes Canyon,9230,51.9,0,0,62,78,48
Aug-05,814,Thaynes Canyon,9230,52.2,0,0,57,71,38
Sep-05,814,Thaynes Canyon,9230,52.9,0,0,49,68,31
Oct-05,814,Thaynes Canyon,9230,0,0,0,41,61,22
Nov-05,814,Thaynes Canyon,9230,1.7,0.8,5,31,52,5
Dec-05,814,Thaynes Canyon,9230,5.3,4.4,26,24,45,-7
Jan-06,814,Thaynes Canyon,9230,12.8,12.8,57,23,47,2
Feb-06,814,Thaynes Canyon,9230,19.1,19.5,69,23,46,-1
Mar-06,814,Thaynes Canyon,9230,22.3,23.1,71,25,46,4
Apr-06,814,Thaynes Canyon,9230,30.5,33.3,101,36,56,14
May-06,814,Thaynes Canyon,9230,34.1,31.9,71,46,68,24
Jun-06,814,Thaynes Canyon,9230,35.4,2.4,12,56,76,37
Jul-06,814,Thaynes Canyon,9230,36.3,0,0,62,78,47
Aug-06,814,Thaynes Canyon,9230,37.8,0,0,58,73,40
Sep-06,814,Thaynes Canyon,9230,39.4,0,0,47,69,25
Oct-06,814,Thaynes Canyon,9230,0,0,0,38,62,18
Nov-06,814,Thaynes Canyon,9230,3.9,1,6,31,55,-6
Dec-06,814,Thaynes Canyon,9230,8,5.1,27,25,44,3
Jan-07,814,Thaynes Canyon,9230,11,8.5,35,20,45,-13
Feb-07,814,Thaynes Canyon,9230,12.6,10.3,45,25,51,4
Mar-07,814,Thaynes Canyon,9230,16.9,14.7,63,34,59,-1
Apr-07,814,Thaynes Canyon,9230,19.6,16.9,48,37,65,13
May-07,814,Thaynes Canyon,9230,21.5,10.3,27,47,68,21
Jun-07,814,Thaynes Canyon,9230,22.4,0,0,57,75,26
Jul-07,814,Thaynes Canyon,9230,23.6,0,0,64,79,49
Aug-07,814,Thaynes Canyon,9230,24.8,0,0,61,75,48
Sep-07,814,Thaynes Canyon,9230,26.1,0,0,51,71,23
Oct-07,814,Thaynes Canyon,9230,0,0,0,40,63,18
Nov-07,814,Thaynes Canyon,9230,3.9,1,4,34,54,8
Dec-07,814,Thaynes Canyon,9230,5,1.9,13,19,47,-2
Jan-08,814,Thaynes Canyon,9230,10.8,8.8,40,18,43,-6
Feb-08,814,Thaynes Canyon,9230,20.6,19.5,73,23,52,1
Mar-08,814,Thaynes Canyon,9230,26.9,26.7,83,26,50,4
Apr-08,814,Thaynes Canyon,9230,30.1,30.8,86,31,58,11
May-08,814,Thaynes Canyon,9230,33.2,30.6,69,41,68,13
Jun-08,814,Thaynes Canyon,9230,35.5,11.7,25,53,75,26
Jul-08,814,Thaynes Canyon,9230,36.5,0,0,62,76,50
Aug-08,814,Thaynes Canyon,9230,36.6,0,0,59,76,35
Sep-08,814,Thaynes Canyon,9230,39,0,0,50,66,32
Oct-08,814,Thaynes Canyon,9230,0,0,0,41,64,15
