,Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Precipitation Increment (in),Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),year,month,Longitude,Latitude
36221,Jul-04,823,Tony Grove Lake,8474,38.8,0.0,0.0,0.0,60.0,79.0,44.0,2004,Jul,111.63333333333334,41.9
36222,Aug-04,823,Tony Grove Lake,8474,38.8,1.8,0.0,0.0,56.0,78.0,35.0,2004,Aug,111.63333333333334,41.9
36223,Sep-04,823,Tony Grove Lake,8474,40.6,2.9,0.0,0.0,49.0,74.0,27.0,2004,Sep,111.63333333333334,41.9
36224,Oct-04,823,Tony Grove Lake,8474,0.0,8.8,0.0,0.0,39.0,63.0,16.0,2004,Oct,111.63333333333334,41.9
36225,Nov-04,823,Tony Grove Lake,8474,8.8,3.3,7.4,39.0,29.0,57.0,3.0,2004,Nov,111.63333333333334,41.9
36226,Dec-04,823,Tony Grove Lake,8474,12.1,7.0,9.5,36.0,25.0,44.0,-1.0,2004,Dec,111.63333333333334,41.9
36227,Jan-05,823,Tony Grove Lake,8474,19.1,7.1,18.0,71.0,27.0,51.0,7.0,2005,Jan,111.63333333333334,41.9
36228,Feb-05,823,Tony Grove Lake,8474,26.2,6.7,27.9,76.0,26.0,49.0,7.0,2005,Feb,111.63333333333334,41.9
36229,Mar-05,823,Tony Grove Lake,8474,32.9,5.3,35.8,89.0,29.0,49.0,13.0,2005,Mar,111.63333333333334,41.9
36230,Apr-05,823,Tony Grove Lake,8474,38.2,3.7,44.0,105.0,36.0,57.0,18.0,2005,Apr,111.63333333333334,41.9
36231,May-05,823,Tony Grove Lake,8474,41.9,2.1,45.1,90.0,43.0,62.0,24.0,2005,May,111.63333333333334,41.9
36232,Jun-05,823,Tony Grove Lake,8474,44.0,1.7,20.2,29.0,49.0,75.0,28.0,2005,Jun,111.63333333333334,41.9
36233,Jul-05,823,Tony Grove Lake,8474,45.7,0.0,0.0,0.0,64.0,83.0,46.0,2005,Jul,111.63333333333334,41.9
36234,Aug-05,823,Tony Grove Lake,8474,45.7,0.4,0.0,0.0,59.0,77.0,38.0,2005,Aug,111.63333333333334,41.9
36235,Sep-05,823,Tony Grove Lake,8474,46.1,0.3,0.0,0.0,50.0,73.0,31.0,2005,Sep,111.63333333333334,41.9
36236,Oct-05,823,Tony Grove Lake,8474,0.0,2.6,0.0,0.0,42.0,64.0,23.0,2005,Oct,111.63333333333334,41.9
36237,Nov-05,823,Tony Grove Lake,8474,2.6,6.7,0.5,4.0,30.0,53.0,6.0,2005,Nov,111.63333333333334,41.9
36238,Dec-05,823,Tony Grove Lake,8474,9.3,13.5,6.7,34.0,22.0,41.0,-7.0,2005,Dec,111.63333333333334,41.9
36239,Jan-06,823,Tony Grove Lake,8474,22.8,12.0,23.3,90.0,23.0,45.0,6.0,2006,Jan,111.63333333333334,41.9
36240,Feb-06,823,Tony Grove Lake,8474,34.8,4.6,38.7,119.0,21.0,47.0,-5.0,2006,Feb,111.63333333333334,41.9
36241,Mar-06,823,Tony Grove Lake,8474,39.4,6.7,46.9,123.0,25.0,50.0,2.0,2006,Mar,111.63333333333334,41.9
36242,Apr-06,823,Tony Grove Lake,8474,46.1,2.8,56.0,138.0,37.0,61.0,17.0,2006,Apr,111.63333333333334,41.9
36243,May-06,823,Tony Grove Lake,8474,48.9,1.7,51.8,106.0,46.0,69.0,26.0,2006,May,111.63333333333334,41.9
36244,Jun-06,823,Tony Grove Lake,8474,50.6,0.8,19.5,33.0,56.0,76.0,35.0,2006,Jun,111.63333333333334,41.9
36245,Jul-06,823,Tony Grove Lake,8474,51.4,0.5,0.0,0.0,64.0,82.0,48.0,2006,Jul,111.63333333333334,41.9
36246,Aug-06,823,Tony Grove Lake,8474,51.9,0.9,0.0,0.0,59.0,77.0,39.0,2006,Aug,111.63333333333334,41.9
36247,Sep-06,823,Tony Grove Lake,8474,52.8,3.8,0.0,0.0,48.0,74.0,26.0,2006,Sep,111.63333333333334,41.9
36248,Oct-06,823,Tony Grove Lake,8474,0.0,2.6,0.0,0.0,38.0,63.0,20.0,2006,Oct,111.63333333333334,41.9
36249,Nov-06,823,Tony Grove Lake,8474,2.6,5.5,0.9,3.0,29.0,50.0,-4.0,2006,Nov,111.63333333333334,41.9
36250,Dec-06,823,Tony Grove Lake,8474,8.1,4.7,6.0,29.0,24.0,50.0,4.0,2006,Dec,111.63333333333334,41.9
36251,Jan-07,823,Tony Grove Lake,8474,12.8,1.9,12.4,44.0,19.0,49.0,-8.0,2007,Jan,111.63333333333334,41.9
36252,Feb-07,823,Tony Grove Lake,8474,14.7,6.5,14.5,49.0,25.0,50.0,2.0,2007,Feb,111.63333333333334,41.9
36253,Mar-07,823,Tony Grove Lake,8474,21.2,3.3,22.4,85.0,34.0,57.0,2.0,2007,Mar,111.63333333333334,41.9
36254,Apr-07,823,Tony Grove Lake,8474,24.5,2.7,23.1,56.0,37.0,65.0,12.0,2007,Apr,111.63333333333334,41.9
36255,May-07,823,Tony Grove Lake,8474,27.2,1.1,15.2,37.0,47.0,67.0,23.0,2007,May,111.63333333333334,41.9
36256,Jun-07,823,Tony Grove Lake,8474,28.3,1.7,0.0,0.0,57.0,76.0,28.0,2007,Jun,111.63333333333334,41.9
36257,Jul-07,823,Tony Grove Lake,8474,30.0,0.5,0.0,0.0,66.0,83.0,53.0,2007,Jul,111.63333333333334,41.9
36258,Aug-07,823,Tony Grove Lake,8474,30.5,0.6,0.0,0.0,62.0,80.0,45.0,2007,Aug,111.63333333333334,41.9
36259,Sep-07,823,Tony Grove Lake,8474,31.1,2.0,0.0,0.0,51.0,76.0,24.0,2007,Sep,111.63333333333334,41.9
36260,Oct-07,823,Tony Grove Lake,8474,0.0,3.0,0.0,0.0,40.0,65.0,20.0,2007,Oct,111.63333333333334,41.9
36261,Nov-07,823,Tony Grove Lake,8474,3.0,1.7,0.0,0.0,33.0,53.0,9.0,2007,Nov,111.63333333333334,41.9
36262,Dec-07,823,Tony Grove Lake,8474,4.7,7.5,1.8,12.0,18.0,43.0,0.0,2007,Dec,111.63333333333334,41.9
36263,Jan-08,823,Tony Grove Lake,8474,12.2,9.3,9.8,59.0,17.0,39.0,-5.0,2008,Jan,111.63333333333334,41.9
36264,Feb-08,823,Tony Grove Lake,8474,21.5,7.1,21.7,90.0,23.0,47.0,3.0,2008,Feb,111.63333333333334,41.9
36265,Mar-08,823,Tony Grove Lake,8474,28.6,6.1,31.0,89.0,25.0,44.0,6.0,2008,Mar,111.63333333333334,41.9
36266,Apr-08,823,Tony Grove Lake,8474,34.7,2.7,39.9,107.0,30.0,57.0,6.0,2008,Apr,111.63333333333334,41.9
36267,May-08,823,Tony Grove Lake,8474,37.4,3.3,37.4,84.0,41.0,67.0,16.0,2008,May,111.63333333333334,41.9
36268,Jun-08,823,Tony Grove Lake,8474,40.7,2.3,16.6,35.0,52.0,77.0,24.0,2008,Jun,111.63333333333334,41.9
36269,Jul-08,823,Tony Grove Lake,8474,43.0,0.1,0.0,0.0,63.0,78.0,50.0,2008,Jul,111.63333333333334,41.9
36270,Aug-08,823,Tony Grove Lake,8474,43.1,2.0,0.0,0.0,60.0,77.0,39.0,2008,Aug,111.63333333333334,41.9
36271,Sep-08,823,Tony Grove Lake,8474,45.1,1.0,0.0,0.0,52.0,70.0,32.0,2008,Sep,111.63333333333334,41.9
36272,Oct-08,823,Tony Grove Lake,8474,0.0,1.6,0.0,0.0,42.0,70.0,16.0,2008,Oct,111.63333333333334,41.9
36273,Nov-08,823,Tony Grove Lake,8474,1.6,5.1,0.0,0.0,33.0,58.0,13.0,2008,Nov,111.63333333333334,41.9
36274,Dec-08,823,Tony Grove Lake,8474,6.7,7.7,3.6,14.0,20.0,44.0,-1.0,2008,Dec,111.63333333333334,41.9
36275,Jan-09,823,Tony Grove Lake,8474,14.4,7.8,12.8,50.0,25.0,55.0,-6.0,2009,Jan,111.63333333333334,41.9
36276,Feb-09,823,Tony Grove Lake,8474,22.2,5.2,22.9,76.0,25.0,49.0,4.0,2009,Feb,111.63333333333334,41.9
36277,Mar-09,823,Tony Grove Lake,8474,27.4,9.3,29.1,86.0,28.0,55.0,7.0,2009,Mar,111.63333333333334,41.9
36278,Apr-09,823,Tony Grove Lake,8474,36.7,4.4,39.2,115.0,34.0,58.0,14.0,2009,Apr,111.63333333333334,41.9
36279,May-09,823,Tony Grove Lake,8474,41.1,3.3,36.4,76.0,45.0,68.0,21.0,2009,May,111.63333333333334,41.9
36280,Jun-09,823,Tony Grove Lake,8474,44.4,6.4,4.0,10.0,49.0,75.0,34.0,2009,Jun,111.63333333333334,41.9
36281,Jul-09,823,Tony Grove Lake,8474,50.8,0.5,0.0,0.0,60.0,80.0,41.0,2009,Jul,111.63333333333334,41.9
36282,Aug-09,823,Tony Grove Lake,8474,51.3,1.4,0.0,0.0,58.0,81.0,37.0,2009,Aug,111.63333333333334,41.9
36283,Sep-09,823,Tony Grove Lake,8474,52.7,0.7,0.0,0.0,55.0,74.0,22.0,2009,Sep,111.63333333333334,41.9
36284,Oct-09,823,Tony Grove Lake,8474,0.0,4.3,0.2,3.0,34.0,60.0,14.0,2009,Oct,111.63333333333334,41.9
36285,Nov-09,823,Tony Grove Lake,8474,4.3,1.6,0.9,5.0,32.0,60.0,7.0,2009,Nov,111.63333333333334,41.9
36286,Dec-09,823,Tony Grove Lake,8474,5.9,3.6,1.7,13.0,17.0,42.0,-10.0,2009,Dec,111.63333333333334,41.9
36287,Jan-10,823,Tony Grove Lake,8474,9.5,8.5,5.9,40.0,25.0,47.0,10.0,2010,Jan,111.63333333333334,41.9
36288,Feb-10,823,Tony Grove Lake,8474,18.0,4.2,15.2,81.0,22.0,45.0,5.0,2010,Feb,111.63333333333334,41.9
36289,Mar-10,823,Tony Grove Lake,8474,22.2,2.5,20.8,72.0,30.0,56.0,11.0,2010,Mar,111.63333333333334,41.9
36290,Apr-10,823,Tony Grove Lake,8474,24.7,7.6,23.9,73.0,33.0,61.0,12.0,2010,Apr,111.63333333333334,41.9
36291,May-10,823,Tony Grove Lake,8474,32.3,4.4,23.0,65.0,36.0,62.0,16.0,2010,May,111.63333333333334,41.9
36292,Jun-10,823,Tony Grove Lake,8474,36.7,3.5,15.6,33.0,50.0,76.0,27.0,2010,Jun,111.63333333333334,41.9
36293,Jul-10,823,Tony Grove Lake,8474,40.2,0.2,0.0,0.0,61.0,80.0,40.0,2010,Jul,111.63333333333334,41.9
36294,Aug-10,823,Tony Grove Lake,8474,40.4,1.4,0.0,0.0,58.0,78.0,34.0,2010,Aug,111.63333333333334,41.9
36295,Sep-10,823,Tony Grove Lake,8474,41.8,0.5,0.0,0.0,54.0,74.0,30.0,2010,Sep,111.63333333333334,41.9
36296,Oct-10,823,Tony Grove Lake,8474,0.0,7.5,0.0,0.0,43.0,75.0,16.0,2010,Oct,111.63333333333334,41.9
36297,Nov-10,823,Tony Grove Lake,8474,7.5,7.5,3.1,14.0,26.0,58.0,-8.0,2010,Nov,111.63333333333334,41.9
36298,Dec-10,823,Tony Grove Lake,8474,15.0,10.0,10.9,45.0,25.0,45.0,-10.0,2010,Dec,111.63333333333334,41.9
36299,Jan-11,823,Tony Grove Lake,8474,25.0,8.2,24.2,82.0,22.0,46.0,-5.0,2011,Jan,111.63333333333334,41.9
36300,Feb-11,823,Tony Grove Lake,8474,33.2,7.1,34.0,91.0,21.0,45.0,-13.0,2011,Feb,111.63333333333334,41.9
36301,Mar-11,823,Tony Grove Lake,8474,40.3,8.9,42.9,116.0,28.0,47.0,11.0,2011,Mar,111.63333333333334,41.9
36302,Apr-11,823,Tony Grove Lake,8474,49.2,8.8,55.3,134.0,30.0,50.0,14.0,2011,Apr,111.63333333333334,41.9
36303,May-11,823,Tony Grove Lake,8474,58.0,7.7,65.6,140.0,38.0,61.0,22.0,2011,May,111.63333333333334,41.9
36304,Jun-11,823,Tony Grove Lake,8474,65.7,1.9,57.8,107.0,49.0,72.0,26.0,2011,Jun,111.63333333333334,41.9
36305,Jul-11,823,Tony Grove Lake,8474,67.6,1.0,10.6,20.0,60.0,76.0,46.0,2011,Jul,111.63333333333334,41.9
36306,Aug-11,823,Tony Grove Lake,8474,68.6,1.4,0.0,0.0,62.0,79.0,48.0,2011,Aug,111.63333333333334,41.9
36307,Sep-11,823,Tony Grove Lake,8474,70.0,0.7,0.0,0.0,54.0,71.0,38.0,2011,Sep,111.63333333333334,41.9
36308,Oct-11,823,Tony Grove Lake,8474,0.0,5.0,0.0,0.0,40.0,68.0,21.0,2011,Oct,111.63333333333334,41.9
36309,Nov-11,823,Tony Grove Lake,8474,5.0,5.4,0.3,5.0,27.0,45.0,9.0,2011,Nov,111.63333333333334,41.9
36310,Dec-11,823,Tony Grove Lake,8474,10.4,1.4,6.5,32.0,23.0,45.0,-3.0,2011,Dec,111.63333333333334,41.9
36311,Jan-12,823,Tony Grove Lake,8474,11.8,8.8,8.4,35.0,25.0,49.0,-1.0,2012,Jan,111.63333333333334,41.9
36312,Feb-12,823,Tony Grove Lake,8474,20.6,5.1,19.3,72.0,22.0,41.0,6.0,2012,Feb,111.63333333333334,41.9
36313,Mar-12,823,Tony Grove Lake,8474,25.7,2.7,26.8,97.0,34.0,56.0,2.0,2012,Mar,111.63333333333334,41.9
36314,Apr-12,823,Tony Grove Lake,8474,28.4,3.7,27.3,62.0,39.0,70.0,12.0,2012,Apr,111.63333333333334,41.9
36315,May-12,823,Tony Grove Lake,8474,32.1,3.5,16.7,35.0,45.0,70.0,24.0,2012,May,111.63333333333334,41.9
36316,Jun-12,823,Tony Grove Lake,8474,35.6,0.5,0.0,0.0,56.0,77.0,26.0,2012,Jun,111.63333333333334,41.9
36317,Jul-12,823,Tony Grove Lake,8474,36.1,0.7,0.0,0.0,63.0,81.0,47.0,2012,Jul,111.63333333333334,41.9
36318,Aug-12,823,Tony Grove Lake,8474,36.8,1.1,0.0,0.0,63.0,81.0,48.0,2012,Aug,111.63333333333334,41.9
36319,Sep-12,823,Tony Grove Lake,8474,37.9,0.8,0.0,0.0,55.0,70.0,39.0,2012,Sep,111.63333333333334,41.9
36320,Oct-12,823,Tony Grove Lake,8474,0.0,4.0,0.0,0.0,40.0,64.0,14.0,2012,Oct,111.63333333333334,41.9
36321,Nov-12,823,Tony Grove Lake,8474,4.0,3.3,1.3,4.0,34.0,53.0,10.0,2012,Nov,111.63333333333334,41.9
36322,Dec-12,823,Tony Grove Lake,8474,7.3,8.0,3.8,18.0,21.0,41.0,0.0,2012,Dec,111.63333333333334,41.9
36323,Jan-13,823,Tony Grove Lake,8474,15.3,3.5,12.3,52.0,22.0,45.0,-12.0,2013,Jan,111.63333333333334,41.9
36324,Feb-13,823,Tony Grove Lake,8474,18.8,2.0,16.4,61.0,21.0,39.0,4.0,2013,Feb,111.63333333333334,41.9
36325,Mar-13,823,Tony Grove Lake,8474,20.8,3.5,18.7,62.0,30.0,53.0,5.0,2013,Mar,111.63333333333334,41.9
36326,Apr-13,823,Tony Grove Lake,8474,24.3,5.3,21.1,52.0,32.0,55.0,11.0,2013,Apr,111.63333333333334,41.9
36327,May-13,823,Tony Grove Lake,8474,29.6,1.8,19.9,48.0,44.0,67.0,18.0,2013,May,111.63333333333334,41.9
36328,Jun-13,823,Tony Grove Lake,8474,31.4,0.0,0.0,0.0,57.0,81.0,33.0,2013,Jun,111.63333333333334,41.9
36329,Jul-13,823,Tony Grove Lake,8474,31.4,1.0,0.0,0.0,64.0,81.0,50.0,2013,Jul,111.63333333333334,41.9
36330,Aug-13,823,Tony Grove Lake,8474,32.4,0.8,0.0,0.0,62.0,80.0,47.0,2013,Aug,111.63333333333334,41.9
36331,Sep-13,823,Tony Grove Lake,8474,33.2,2.8,0.0,0.0,50.0,76.0,27.0,2013,Sep,111.63333333333334,41.9
36332,Oct-13,823,Tony Grove Lake,8474,0.0,1.6,0.0,0.0,38.0,61.0,23.0,2013,Oct,111.63333333333334,41.9
36333,Nov-13,823,Tony Grove Lake,8474,1.6,3.0,0.9,5.0,32.0,58.0,7.0,2013,Nov,111.63333333333334,41.9
36334,Dec-13,823,Tony Grove Lake,8474,4.6,3.7,4.2,17.0,20.0,45.0,-11.0,2013,Dec,111.63333333333334,41.9
36335,Jan-14,823,Tony Grove Lake,8474,8.3,6.4,8.7,35.0,25.0,46.0,4.0,2014,Jan,111.63333333333334,41.9
36336,Feb-14,823,Tony Grove Lake,8474,14.7,14.9,16.4,57.0,24.0,45.0,1.0,2014,Feb,111.63333333333334,41.9
36337,Mar-14,823,Tony Grove Lake,8474,29.6,8.8,34.7,104.0,30.0,50.0,13.0,2014,Mar,111.63333333333334,41.9
36338,Apr-14,823,Tony Grove Lake,8474,38.4,4.5,46.9,113.0,35.0,55.0,15.0,2014,Apr,111.63333333333334,41.9
36339,May-14,823,Tony Grove Lake,8474,42.9,2.5,43.0,83.0,46.0,67.0,23.0,2014,May,111.63333333333334,41.9
36340,Jun-14,823,Tony Grove Lake,8474,45.4,1.7,7.4,16.0,52.0,71.0,28.0,2014,Jun,111.63333333333334,41.9
36341,Jul-14,823,Tony Grove Lake,8474,47.1,1.3,0.0,0.0,63.0,80.0,46.0,2014,Jul,111.63333333333334,41.9
36342,Aug-14,823,Tony Grove Lake,8474,48.4,3.9,0.0,0.0,55.0,75.0,38.0,2014,Aug,111.63333333333334,41.9
36343,Sep-14,823,Tony Grove Lake,8474,52.3,4.2,0.0,0.0,53.0,73.0,29.0,2014,Sep,111.63333333333334,41.9
36344,Oct-14,823,Tony Grove Lake,8474,0.0,1.0,0.0,0.0,44.0,62.0,24.0,2014,Oct,111.63333333333334,41.9
36345,Nov-14,823,Tony Grove Lake,8474,1.0,7.9,0.0,0.0,28.0,53.0,-2.0,2014,Nov,111.63333333333334,41.9
36346,Dec-14,823,Tony Grove Lake,8474,8.9,6.8,9.0,36.0,25.0,51.0,-10.0,2014,Dec,111.63333333333334,41.9
36347,Jan-15,823,Tony Grove Lake,8474,15.7,3.0,17.0,62.0,29.0,62.0,11.0,2015,Jan,111.63333333333334,41.9
36348,Feb-15,823,Tony Grove Lake,8474,18.7,4.7,20.9,60.0,30.0,55.0,-1.0,2015,Feb,111.63333333333334,41.9
36349,Mar-15,823,Tony Grove Lake,8474,23.4,3.4,26.5,69.0,36.0,58.0,8.0,2015,Mar,111.63333333333334,41.9
36350,Apr-15,823,Tony Grove Lake,8474,26.8,1.9,25.4,54.0,37.0,58.0,17.0,2015,Apr,111.63333333333334,41.9
36351,May-15,823,Tony Grove Lake,8474,28.7,7.2,12.7,26.0,42.0,67.0,29.0,2015,May,111.63333333333334,41.9
36352,Jun-15,823,Tony Grove Lake,8474,35.9,0.1,0.0,0.0,60.0,82.0,40.0,2015,Jun,111.63333333333334,41.9
36353,Jul-15,823,Tony Grove Lake,8474,36.0,2.2,0.0,0.0,57.0,78.0,37.0,2015,Jul,111.63333333333334,41.9
36354,Aug-15,823,Tony Grove Lake,8474,38.2,1.5,0.0,0.0,59.0,80.0,45.0,2015,Aug,111.63333333333334,41.9
36355,Sep-15,823,Tony Grove Lake,8474,39.7,3.5,0.0,0.0,55.0,73.0,32.0,2015,Sep,111.63333333333334,41.9
36356,Oct-15,823,Tony Grove Lake,8474,0.0,2.4,0.0,0.0,45.0,69.0,27.0,2015,Oct,111.63333333333334,41.9
36357,Nov-15,823,Tony Grove Lake,8474,2.4,4.8,0.0,0.0,26.0,51.0,4.0,2015,Nov,111.63333333333334,41.9
36358,Dec-15,823,Tony Grove Lake,8474,7.2,7.7,4.2,22.0,21.0,46.0,-1.0,2015,Dec,111.63333333333334,41.9
36359,Jan-16,823,Tony Grove Lake,8474,14.9,7.6,12.6,51.0,22.0,44.0,2.0,2016,Jan,111.63333333333334,41.9
36360,Feb-16,823,Tony Grove Lake,8474,22.5,4.4,22.1,77.0,28.0,51.0,4.0,2016,Feb,111.63333333333334,41.9
36361,Mar-16,823,Tony Grove Lake,8474,26.9,9.5,27.0,73.0,31.0,52.0,12.0,2016,Mar,111.63333333333334,41.9
36362,Apr-16,823,Tony Grove Lake,8474,36.4,3.2,37.6,98.0,38.0,63.0,22.0,2016,Apr,111.63333333333334,41.9
36363,May-16,823,Tony Grove Lake,8474,39.6,4.0,29.7,63.0,42.0,66.0,25.0,2016,May,111.63333333333334,41.9
36364,Jun-16,823,Tony Grove Lake,8474,43.6,0.8,5.9,14.0,58.0,79.0,38.0,2016,Jun,111.63333333333334,41.9
36365,Jul-16,823,Tony Grove Lake,8474,44.4,0.0,0.0,0.0,62.0,79.0,35.0,2016,Jul,111.63333333333334,41.9
36366,Aug-16,823,Tony Grove Lake,8474,44.4,0.1,0.0,0.0,61.0,78.0,41.0,2016,Aug,111.63333333333334,41.9
36367,Sep-16,823,Tony Grove Lake,8474,44.5,4.1,0.0,0.0,51.0,73.0,33.0,2016,Sep,111.63333333333334,41.9
36368,Oct-16,823,Tony Grove Lake,8474,0.0,8.6,0.0,0.0,42.0,59.0,24.0,2016,Oct,111.63333333333334,41.9
36369,Nov-16,823,Tony Grove Lake,8474,8.6,3.3,0.0,0.0,35.0,58.0,12.0,2016,Nov,111.63333333333334,41.9
36370,Dec-16,823,Tony Grove Lake,8474,11.9,10.3,3.0,17.0,19.0,37.0,-5.0,2016,Dec,111.63333333333334,41.9
36371,Jan-17,823,Tony Grove Lake,8474,22.2,17.0,13.8,49.0,22.0,50.0,-5.0,2017,Jan,111.63333333333334,41.9
36372,Feb-17,823,Tony Grove Lake,8474,39.2,18.1,30.8,95.0,27.0,48.0,5.0,2017,Feb,111.63333333333334,41.9
36373,Mar-17,823,Tony Grove Lake,8474,57.3,9.0,48.1,129.0,34.0,58.0,9.0,2017,Mar,111.63333333333334,41.9
36374,Apr-17,823,Tony Grove Lake,8474,66.3,8.5,51.1,105.0,33.0,58.0,16.0,2017,Apr,111.63333333333334,41.9
36375,May-17,823,Tony Grove Lake,8474,74.8,1.9,54.1,106.0,44.0,67.0,18.0,2017,May,111.63333333333334,41.9
36376,Jun-17,823,Tony Grove Lake,8474,76.7,2.1,23.3,41.0,55.0,75.0,31.0,2017,Jun,111.63333333333334,41.9
36377,Jul-17,823,Tony Grove Lake,8474,78.8,0.4,0.0,0.0,64.0,82.0,49.0,2017,Jul,111.63333333333334,41.9
36378,Aug-17,823,Tony Grove Lake,8474,79.2,0.7,0.0,0.0,61.0,78.0,44.0,2017,Aug,111.63333333333334,41.9
36379,Sep-17,823,Tony Grove Lake,8474,79.9,3.6,0.0,0.0,49.0,80.0,28.0,2017,Sep,111.63333333333334,41.9
36380,Oct-17,823,Tony Grove Lake,8474,0.0,0.9,0.0,0.0,38.0,61.0,19.0,2017,Oct,111.63333333333334,41.9
36381,Nov-17,823,Tony Grove Lake,8474,0.9,8.8,0.0,0.0,33.0,55.0,11.0,2017,Nov,111.63333333333334,41.9
36382,Dec-17,823,Tony Grove Lake,8474,9.7,6.0,6.4,18.0,27.0,54.0,5.0,2017,Dec,111.63333333333334,41.9
36383,Jan-18,823,Tony Grove Lake,8474,15.7,4.4,12.8,42.0,28.0,47.0,11.0,2018,Jan,111.63333333333334,41.9
36384,Feb-18,823,Tony Grove Lake,8474,20.1,4.6,18.0,57.0,21.0,38.0,-5.0,2018,Feb,111.63333333333334,41.9
36385,Mar-18,823,Tony Grove Lake,8474,24.7,,24.2,76.0,28.0,51.0,11.0,2018,Mar,111.63333333333334,41.9
36386,Jul-09,1113,Tony Grove RS,6332,2.1,0.0,0.0,0.0,62.0,89.0,36.0,2009,Jul,111.56666666666666,41.88333333333333
36387,Aug-09,1113,Tony Grove RS,6332,2.1,0.9,0.0,0.0,59.0,90.0,32.0,2009,Aug,111.56666666666666,41.88333333333333
36388,Sep-09,1113,Tony Grove RS,6332,3.0,0.8,0.0,0.0,56.0,83.0,28.0,2009,Sep,111.56666666666666,41.88333333333333
36389,Oct-09,1113,Tony Grove RS,6332,0.0,2.8,0.0,0.0,39.0,70.0,12.0,2009,Oct,111.56666666666666,41.88333333333333
36390,Nov-09,1113,Tony Grove RS,6332,2.8,1.0,0.0,0.0,33.0,67.0,5.0,2009,Nov,111.56666666666666,41.88333333333333
36391,Dec-09,1113,Tony Grove RS,6332,3.8,2.2,0.7,3.0,20.0,51.0,-5.0,2009,Dec,111.56666666666666,41.88333333333333
36392,Jan-10,1113,Tony Grove RS,6332,6.0,4.2,3.2,18.0,27.0,54.0,-2.0,2010,Jan,111.56666666666666,41.88333333333333
36393,Feb-10,1113,Tony Grove RS,6332,10.2,1.7,7.3,46.0,26.0,54.0,-3.0,2010,Feb,111.56666666666666,41.88333333333333
36394,Mar-10,1113,Tony Grove RS,6332,11.9,1.5,9.6,31.0,33.0,58.0,11.0,2010,Mar,111.56666666666666,41.88333333333333
36395,Apr-10,1113,Tony Grove RS,6332,13.4,4.0,8.8,20.0,38.0,67.0,9.0,2010,Apr,111.56666666666666,41.88333333333333
36396,May-10,1113,Tony Grove RS,6332,17.4,2.6,0.0,0.0,42.0,71.0,17.0,2010,May,111.56666666666666,41.88333333333333
36397,Jun-10,1113,Tony Grove RS,6332,20.0,2.6,0.0,0.0,55.0,86.0,33.0,2010,Jun,111.56666666666666,41.88333333333333
36398,Jul-10,1113,Tony Grove RS,6332,22.6,0.4,0.0,0.0,62.0,89.0,37.0,2010,Jul,111.56666666666666,41.88333333333333
36399,Aug-10,1113,Tony Grove RS,6332,23.0,1.4,0.0,0.0,60.0,86.0,33.0,2010,Aug,111.56666666666666,41.88333333333333
36400,Sep-10,1113,Tony Grove RS,6332,24.4,0.3,0.0,0.0,54.0,83.0,28.0,2010,Sep,111.56666666666666,41.88333333333333
36401,Oct-10,1113,Tony Grove RS,6332,0.0,5.1,0.0,0.0,45.0,83.0,16.0,2010,Oct,111.56666666666666,41.88333333333333
36402,Nov-10,1113,Tony Grove RS,6332,5.1,4.5,0.0,0.0,30.0,65.0,-12.0,2010,Nov,111.56666666666666,41.88333333333333
36403,Dec-10,1113,Tony Grove RS,6332,9.6,6.9,2.8,13.0,29.0,53.0,-12.0,2010,Dec,111.56666666666666,41.88333333333333
36404,Jan-11,1113,Tony Grove RS,6332,16.5,4.1,7.7,32.0,24.0,50.0,-9.0,2011,Jan,111.56666666666666,41.88333333333333
36405,Feb-11,1113,Tony Grove RS,6332,20.6,3.4,9.7,33.0,23.0,52.0,-21.0,2011,Feb,111.56666666666666,41.88333333333333
36406,Mar-11,1113,Tony Grove RS,6332,24.0,5.2,12.8,49.0,33.0,56.0,11.0,2011,Mar,111.56666666666666,41.88333333333333
36407,Apr-11,1113,Tony Grove RS,6332,29.2,5.9,14.4,41.0,36.0,59.0,15.0,2011,Apr,111.56666666666666,41.88333333333333
36408,May-11,1113,Tony Grove RS,6332,35.1,3.2,8.7,26.0,43.0,68.0,20.0,2011,May,111.56666666666666,41.88333333333333
36409,Jun-11,1113,Tony Grove RS,6332,38.3,0.9,0.0,0.0,53.0,81.0,30.0,2011,Jun,111.56666666666666,41.88333333333333
36410,Jul-11,1113,Tony Grove RS,6332,39.2,0.5,0.0,0.0,62.0,86.0,41.0,2011,Jul,111.56666666666666,41.88333333333333
36411,Aug-11,1113,Tony Grove RS,6332,39.7,1.1,0.0,0.0,63.0,89.0,39.0,2011,Aug,111.56666666666666,41.88333333333333
36412,Sep-11,1113,Tony Grove RS,6332,40.8,0.4,0.0,0.0,55.0,81.0,35.0,2011,Sep,111.56666666666666,41.88333333333333
36413,Oct-11,1113,Tony Grove RS,6332,0.0,2.7,0.0,0.0,43.0,76.0,20.0,2011,Oct,111.56666666666666,41.88333333333333
